Phone timestamp;sensor timestamp [ns];channel 0
2026-07-18T02:14:17.299;900351544533065561;61
2026-07-18T02:14:17.307;900351544541018606;62
2026-07-18T02:14:17.315;900351544548971652;63
2026-07-18T02:14:17.323;900351544556924697;63
2026-07-18T02:14:17.331;900351544564877742;64
2026-07-18T02:14:17.338;900351544572830787;66
2026-07-18T02:14:17.346;900351544580783833;67
2026-07-18T02:14:17.354;900351544588736878;68
2026-07-18T02:14:17.362;900351544596689923;69
2026-07-18T02:14:17.370;900351544604642968;71
2026-07-18T02:14:17.378;900351544612596013;72
2026-07-18T02:14:17.386;900351544620549059;74
2026-07-18T02:14:17.394;900351544628502104;76
2026-07-18T02:14:17.402;900351544636455149;77
2026-07-18T02:14:17.410;900351544644408194;79
2026-07-18T02:14:17.418;900351544652361240;81
2026-07-18T02:14:17.426;900351544660314285;83
2026-07-18T02:14:17.434;900351544668267330;85
2026-07-18T02:14:17.442;900351544676220375;87
2026-07-18T02:14:17.450;900351544684173420;89
2026-07-18T02:14:17.458;900351544692126466;90
2026-07-18T02:14:17.466;900351544700079511;92
2026-07-18T02:14:17.474;900351544708032556;94
2026-07-18T02:14:17.482;900351544715985601;96
2026-07-18T02:14:17.490;900351544723938647;98
2026-07-18T02:14:17.498;900351544731891692;100
2026-07-18T02:14:17.505;900351544739844737;101
2026-07-18T02:14:17.513;900351544747797782;103
2026-07-18T02:14:17.521;900351544755750827;105
2026-07-18T02:14:17.529;900351544763703873;106
2026-07-18T02:14:17.537;900351544771656918;108
2026-07-18T02:14:17.545;900351544779609963;109
2026-07-18T02:14:17.553;900351544787563008;110
2026-07-18T02:14:17.561;900351544795516054;112
2026-07-18T02:14:17.569;900351544803469099;113
2026-07-18T02:14:17.577;900351544811422144;114
2026-07-18T02:14:17.585;900351544819375189;115
2026-07-18T02:14:17.593;900351544827328234;116
2026-07-18T02:14:17.601;900351544835281280;117
2026-07-18T02:14:17.609;900351544843234325;117
2026-07-18T02:14:17.617;900351544851187370;118
2026-07-18T02:14:17.625;900351544859140415;119
2026-07-18T02:14:17.633;900351544867093460;119
2026-07-18T02:14:17.641;900351544875046506;120
2026-07-18T02:14:17.649;900351544882999551;120
2026-07-18T02:14:17.657;900351544890952596;120
2026-07-18T02:14:17.665;900351544898905641;121
2026-07-18T02:14:17.672;900351544906858687;121
2026-07-18T02:14:17.680;900351544914811732;121
2026-07-18T02:14:17.688;900351544922764777;121
2026-07-18T02:14:17.696;900351544930717822;121
2026-07-18T02:14:17.704;900351544938670867;121
2026-07-18T02:14:17.712;900351544946623913;121
2026-07-18T02:14:17.720;900351544954576958;121
2026-07-18T02:14:17.728;900351544962530003;121
2026-07-18T02:14:17.736;900351544970483048;121
2026-07-18T02:14:17.744;900351544978436094;121
2026-07-18T02:14:17.752;900351544986389139;121
2026-07-18T02:14:17.760;900351544994342184;121
2026-07-18T02:14:17.768;900351545002295229;121
2026-07-18T02:14:17.776;900351545010248274;121
2026-07-18T02:14:17.784;900351545018201320;121
2026-07-18T02:14:17.792;900351545026154365;121
2026-07-18T02:14:17.800;900351545034107410;121
2026-07-18T02:14:17.808;900351545042060455;121
2026-07-18T02:14:17.816;900351545050013501;121
2026-07-18T02:14:17.824;900351545057966546;122
2026-07-18T02:14:17.832;900351545065919591;122
2026-07-18T02:14:17.840;900351545073872636;122
2026-07-18T02:14:17.847;900351545081825681;122
2026-07-18T02:14:17.855;900351545089778727;123
2026-07-18T02:14:17.863;900351545097731772;123
2026-07-18T02:14:17.871;900351545105684817;123
2026-07-18T02:14:17.879;900351545113637862;124
2026-07-18T02:14:17.887;900351545121590908;124
2026-07-18T02:14:17.895;900351545129543953;125
2026-07-18T02:14:17.903;900351545137496998;125
2026-07-18T02:14:17.911;900351545145450043;126
2026-07-18T02:14:17.919;900351545153403088;127
2026-07-18T02:14:17.927;900351545161356134;127
2026-07-18T02:14:17.935;900351545169309179;128
2026-07-18T02:14:17.943;900351545177262224;129
2026-07-18T02:14:17.951;900351545185215269;130
2026-07-18T02:14:17.959;900351545193168315;130
2026-07-18T02:14:17.967;900351545201121360;131
2026-07-18T02:14:17.975;900351545209074405;132
2026-07-18T02:14:17.983;900351545217027450;133
2026-07-18T02:14:17.991;900351545224980495;134
2026-07-18T02:14:17.999;900351545232933541;134
2026-07-18T02:14:18.007;900351545240886586;135
2026-07-18T02:14:18.014;900351545248839631;136
2026-07-18T02:14:18.022;900351545256792676;136
2026-07-18T02:14:18.030;900351545264745722;137
2026-07-18T02:14:18.038;900351545272698767;138
2026-07-18T02:14:18.046;900351545280651812;138
2026-07-18T02:14:18.054;900351545288604857;139
2026-07-18T02:14:18.062;900351545296557902;139
2026-07-18T02:14:18.070;900351545304510948;139
2026-07-18T02:14:18.078;900351545312463993;139
2026-07-18T02:14:18.086;900351545320417038;140
2026-07-18T02:14:18.094;900351545328370083;140
2026-07-18T02:14:18.102;900351545336323129;140
2026-07-18T02:14:18.110;900351545344276174;139
2026-07-18T02:14:18.118;900351545352229219;139
2026-07-18T02:14:18.126;900351545360182264;139
2026-07-18T02:14:18.134;900351545368135309;138
2026-07-18T02:14:18.142;900351545376088355;138
2026-07-18T02:14:18.150;900351545384041400;137
2026-07-18T02:14:18.158;900351545391994445;136
2026-07-18T02:14:18.166;900351545399947490;135
2026-07-18T02:14:18.174;900351545407900536;134
2026-07-18T02:14:18.181;900351545415853581;133
2026-07-18T02:14:18.189;900351545423806626;132
2026-07-18T02:14:18.197;900351545431759671;130
2026-07-18T02:14:18.205;900351545439712716;129
2026-07-18T02:14:18.213;900351545447665762;127
2026-07-18T02:14:18.221;900351545455618807;125
2026-07-18T02:14:18.229;900351545463571852;124
2026-07-18T02:14:18.237;900351545471524897;122
2026-07-18T02:14:18.245;900351545479477943;120
2026-07-18T02:14:18.253;900351545487430988;118
2026-07-18T02:14:18.261;900351545495384033;116
2026-07-18T02:14:18.269;900351545503337078;113
2026-07-18T02:14:18.277;900351545511290123;111
2026-07-18T02:14:18.285;900351545519243169;109
2026-07-18T02:14:18.293;900351545527196214;107
2026-07-18T02:14:18.301;900351545535149259;104
2026-07-18T02:14:18.309;900351545543102304;102
2026-07-18T02:14:18.317;900351545551055350;99
2026-07-18T02:14:18.325;900351545559008395;97
2026-07-18T02:14:18.333;900351545566961440;95
2026-07-18T02:14:18.341;900351545574914485;92
2026-07-18T02:14:18.348;900351545582867530;90
2026-07-18T02:14:18.356;900351545590820576;88
2026-07-18T02:14:18.364;900351545598773621;85
2026-07-18T02:14:18.372;900351545606726666;83
2026-07-18T02:14:18.380;900351545614679711;81
2026-07-18T02:14:18.388;900351545622632756;79
2026-07-18T02:14:18.396;900351545630585802;77
2026-07-18T02:14:18.404;900351545638538847;75
2026-07-18T02:14:18.412;900351545646491892;73
2026-07-18T02:14:18.420;900351545654444937;71
2026-07-18T02:14:18.428;900351545662397983;70
2026-07-18T02:14:18.436;900351545670351028;68
2026-07-18T02:14:18.444;900351545678304073;67
2026-07-18T02:14:18.452;900351545686257118;65
2026-07-18T02:14:18.460;900351545694210163;64
2026-07-18T02:14:18.468;900351545702163209;63
2026-07-18T02:14:18.476;900351545710116254;63
2026-07-18T02:14:18.484;900351545718069299;62
2026-07-18T02:14:18.492;900351545726022344;61
2026-07-18T02:14:18.500;900351545733975390;61
2026-07-18T02:14:18.508;900351545741928435;61
2026-07-18T02:14:18.516;900351545749881480;60
2026-07-18T02:14:18.523;900351545757834525;60
2026-07-18T02:14:18.531;900351545765787570;61
2026-07-18T02:14:18.539;900351545773740616;61
2026-07-18T02:14:18.547;900351545781693661;61
2026-07-18T02:14:18.555;900351545789646706;62
2026-07-18T02:14:18.563;900351545797599751;63
2026-07-18T02:14:18.571;900351545805552797;63
2026-07-18T02:14:18.579;900351545813505842;64
2026-07-18T02:14:18.587;900351545821458887;65
2026-07-18T02:14:18.595;900351545829411932;66
2026-07-18T02:14:18.603;900351545837364977;68
2026-07-18T02:14:18.611;900351545845318023;69
2026-07-18T02:14:18.619;900351545853271068;71
2026-07-18T02:14:18.627;900351545861224113;72
2026-07-18T02:14:18.635;900351545869177158;74
2026-07-18T02:14:18.643;900351545877130204;75
2026-07-18T02:14:18.651;900351545885083249;77
2026-07-18T02:14:18.659;900351545893036294;79
2026-07-18T02:14:18.667;900351545900989339;81
2026-07-18T02:14:18.675;900351545908942384;83
2026-07-18T02:14:18.683;900351545916895430;84
2026-07-18T02:14:18.690;900351545924848475;86
2026-07-18T02:14:18.698;900351545932801520;88
2026-07-18T02:14:18.706;900351545940754565;90
2026-07-18T02:14:18.714;900351545948707611;92
2026-07-18T02:14:18.722;900351545956660656;94
2026-07-18T02:14:18.730;900351545964613701;96
2026-07-18T02:14:18.738;900351545972566746;98
2026-07-18T02:14:18.746;900351545980519791;99
2026-07-18T02:14:18.754;900351545988472837;101
2026-07-18T02:14:18.762;900351545996425882;103
2026-07-18T02:14:18.770;900351546004378927;104
2026-07-18T02:14:18.778;900351546012331972;106
2026-07-18T02:14:18.786;900351546020285018;107
2026-07-18T02:14:18.794;900351546028238063;109
2026-07-18T02:14:18.802;900351546036191108;110
2026-07-18T02:14:18.810;900351546044144153;111
2026-07-18T02:14:18.818;900351546052097198;113
2026-07-18T02:14:18.826;900351546060050244;114
2026-07-18T02:14:18.834;900351546068003289;115
2026-07-18T02:14:18.842;900351546075956334;116
2026-07-18T02:14:18.850;900351546083909379;116
2026-07-18T02:14:18.857;900351546091862425;117
2026-07-18T02:14:18.865;900351546099815470;118
2026-07-18T02:14:18.873;900351546107768515;119
2026-07-18T02:14:18.881;900351546115721560;119
2026-07-18T02:14:18.889;900351546123674605;120
2026-07-18T02:14:18.897;900351546131627651;120
2026-07-18T02:14:18.905;900351546139580696;120
2026-07-18T02:14:18.913;900351546147533741;121
2026-07-18T02:14:18.921;900351546155486786;121
2026-07-18T02:14:18.929;900351546163439832;121
2026-07-18T02:14:18.937;900351546171392877;121
2026-07-18T02:14:18.945;900351546179345922;121
2026-07-18T02:14:18.953;900351546187298967;121
2026-07-18T02:14:18.961;900351546195252012;121
2026-07-18T02:14:18.969;900351546203205058;121
2026-07-18T02:14:18.977;900351546211158103;121
2026-07-18T02:14:18.985;900351546219111148;121
2026-07-18T02:14:18.993;900351546227064193;121
2026-07-18T02:14:19.001;900351546235017239;121
2026-07-18T02:14:19.009;900351546242970284;121
2026-07-18T02:14:19.017;900351546250923329;121
2026-07-18T02:14:19.025;900351546258876374;121
2026-07-18T02:14:19.032;900351546266829419;121
2026-07-18T02:14:19.040;900351546274782465;121
2026-07-18T02:14:19.048;900351546282735510;121
2026-07-18T02:14:19.056;900351546290688555;121
2026-07-18T02:14:19.064;900351546298641600;121
2026-07-18T02:14:19.072;900351546306594646;122
2026-07-18T02:14:19.080;900351546314547691;122
2026-07-18T02:14:19.088;900351546322500736;122
2026-07-18T02:14:19.096;900351546330453781;122
2026-07-18T02:14:19.104;900351546338406826;123
2026-07-18T02:14:19.112;900351546346359872;123
2026-07-18T02:14:19.120;900351546354312917;123
2026-07-18T02:14:19.128;900351546362265962;124
2026-07-18T02:14:19.136;900351546370219007;124
2026-07-18T02:14:19.144;900351546378172052;125
2026-07-18T02:14:19.152;900351546386125098;125
2026-07-18T02:14:19.160;900351546394078143;126
2026-07-18T02:14:19.168;900351546402031188;127
2026-07-18T02:14:19.176;900351546409984233;127
2026-07-18T02:14:19.184;900351546417937279;128
2026-07-18T02:14:19.192;900351546425890324;129
2026-07-18T02:14:19.199;900351546433843369;130
2026-07-18T02:14:19.207;900351546441796414;130
2026-07-18T02:14:19.215;900351546449749459;131
2026-07-18T02:14:19.223;900351546457702505;132
2026-07-18T02:14:19.231;900351546465655550;133
2026-07-18T02:14:19.239;900351546473608595;134
2026-07-18T02:14:19.247;900351546481561640;134
2026-07-18T02:14:19.255;900351546489514686;135
2026-07-18T02:14:19.263;900351546497467731;136
2026-07-18T02:14:19.271;900351546505420776;136
2026-07-18T02:14:19.279;900351546513373821;137
2026-07-18T02:14:19.287;900351546521326866;138
2026-07-18T02:14:19.295;900351546529279912;138
2026-07-18T02:14:19.303;900351546537232957;139
2026-07-18T02:14:19.311;900351546545186002;139
2026-07-18T02:14:19.319;900351546553139047;139
2026-07-18T02:14:19.327;900351546561092093;140
2026-07-18T02:14:19.335;900351546569045138;140
2026-07-18T02:14:19.343;900351546576998183;140
2026-07-18T02:14:19.351;900351546584951228;140
2026-07-18T02:14:19.359;900351546592904273;140
2026-07-18T02:14:19.366;900351546600857319;139
2026-07-18T02:14:19.374;900351546608810364;139
2026-07-18T02:14:19.382;900351546616763409;138
2026-07-18T02:14:19.390;900351546624716454;138
2026-07-18T02:14:19.398;900351546632669500;137
2026-07-18T02:14:19.406;900351546640622545;136
2026-07-18T02:14:19.414;900351546648575590;135
2026-07-18T02:14:19.422;900351546656528635;134
2026-07-18T02:14:19.430;900351546664481680;133
2026-07-18T02:14:19.438;900351546672434726;132
2026-07-18T02:14:19.446;900351546680387771;131
2026-07-18T02:14:19.454;900351546688340816;129
2026-07-18T02:14:19.462;900351546696293861;128
2026-07-18T02:14:19.470;900351546704246907;126
2026-07-18T02:14:19.478;900351546712199952;124
2026-07-18T02:14:19.486;900351546720152997;122
2026-07-18T02:14:19.494;900351546728106042;120
2026-07-18T02:14:19.502;900351546736059087;118
2026-07-18T02:14:19.510;900351546744012133;116
2026-07-18T02:14:19.518;900351546751965178;114
2026-07-18T02:14:19.526;900351546759918223;112
2026-07-18T02:14:19.533;900351546767871268;109
2026-07-18T02:14:19.541;900351546775824314;107
2026-07-18T02:14:19.549;900351546783777359;105
2026-07-18T02:14:19.557;900351546791730404;102
2026-07-18T02:14:19.565;900351546799683449;100
2026-07-18T02:14:19.573;900351546807636494;98
2026-07-18T02:14:19.581;900351546815589540;95
2026-07-18T02:14:19.589;900351546823542585;93
2026-07-18T02:14:19.597;900351546831495630;90
2026-07-18T02:14:19.605;900351546839448675;88
2026-07-18T02:14:19.613;900351546847401721;86
2026-07-18T02:14:19.621;900351546855354766;84
2026-07-18T02:14:19.629;900351546863307811;81
2026-07-18T02:14:19.637;900351546871260856;79
2026-07-18T02:14:19.645;900351546879213901;77
2026-07-18T02:14:19.653;900351546887166947;75
2026-07-18T02:14:19.661;900351546895119992;74
2026-07-18T02:14:19.669;900351546903073037;72
2026-07-18T02:14:19.677;900351546911026082;70
2026-07-18T02:14:19.685;900351546918979128;69
2026-07-18T02:14:19.693;900351546926932173;67
2026-07-18T02:14:19.701;900351546934885218;66
2026-07-18T02:14:19.708;900351546942838263;65
2026-07-18T02:14:19.716;900351546950791308;64
2026-07-18T02:14:19.724;900351546958744354;63
2026-07-18T02:14:19.732;900351546966697399;62
2026-07-18T02:14:19.740;900351546974650444;62
2026-07-18T02:14:19.748;900351546982603489;61
2026-07-18T02:14:19.756;900351546990556535;61
2026-07-18T02:14:19.764;900351546998509580;61
2026-07-18T02:14:19.772;900351547006462625;61
2026-07-18T02:14:19.780;900351547014415670;61
2026-07-18T02:14:19.788;900351547022368715;61
2026-07-18T02:14:19.796;900351547030321761;61
2026-07-18T02:14:19.804;900351547038274806;62
2026-07-18T02:14:19.812;900351547046227851;63
2026-07-18T02:14:19.820;900351547054180896;63
2026-07-18T02:14:19.828;900351547062133941;64
2026-07-18T02:14:19.836;900351547070086987;65
2026-07-18T02:14:19.844;900351547078040032;67
2026-07-18T02:14:19.852;900351547085993077;68
2026-07-18T02:14:19.860;900351547093946122;69
2026-07-18T02:14:19.868;900351547101899168;71
2026-07-18T02:14:19.875;900351547109852213;72
2026-07-18T02:14:19.883;900351547117805258;74
2026-07-18T02:14:19.891;900351547125758303;75
2026-07-18T02:14:19.899;900351547133711348;77
2026-07-18T02:14:19.907;900351547141664394;79
2026-07-18T02:14:19.915;900351547149617439;81
2026-07-18T02:14:19.923;900351547157570484;83
2026-07-18T02:14:19.931;900351547165523529;84
2026-07-18T02:14:19.939;900351547173476575;86
2026-07-18T02:14:19.947;900351547181429620;88
2026-07-18T02:14:19.955;900351547189382665;90
2026-07-18T02:14:19.963;900351547197335710;92
2026-07-18T02:14:19.971;900351547205288755;94
2026-07-18T02:14:19.979;900351547213241801;96
2026-07-18T02:14:19.987;900351547221194846;97
2026-07-18T02:14:19.995;900351547229147891;99
2026-07-18T02:14:20.003;900351547237100936;101
2026-07-18T02:14:20.011;900351547245053982;103
2026-07-18T02:14:20.019;900351547253007027;104
2026-07-18T02:14:20.027;900351547260960072;106
2026-07-18T02:14:20.035;900351547268913117;107
2026-07-18T02:14:20.042;900351547276866162;109
2026-07-18T02:14:20.050;900351547284819208;110
2026-07-18T02:14:20.058;900351547292772253;111
2026-07-18T02:14:20.066;900351547300725298;113
2026-07-18T02:14:20.074;900351547308678343;114
2026-07-18T02:14:20.082;900351547316631389;115
2026-07-18T02:14:20.090;900351547324584434;116
2026-07-18T02:14:20.098;900351547332537479;117
2026-07-18T02:14:20.106;900351547340490524;117
2026-07-18T02:14:20.114;900351547348443569;118
2026-07-18T02:14:20.122;900351547356396615;119
2026-07-18T02:14:20.130;900351547364349660;119
2026-07-18T02:14:20.138;900351547372302705;120
2026-07-18T02:14:20.146;900351547380255750;120
2026-07-18T02:14:20.154;900351547388208796;121
2026-07-18T02:14:20.162;900351547396161841;121
2026-07-18T02:14:20.170;900351547404114886;121
2026-07-18T02:14:20.178;900351547412067931;121
2026-07-18T02:14:20.186;900351547420020976;122
2026-07-18T02:14:20.194;900351547427974022;122
2026-07-18T02:14:20.202;900351547435927067;122
2026-07-18T02:14:20.210;900351547443880112;122
2026-07-18T02:14:20.217;900351547451833157;122
2026-07-18T02:14:20.225;900351547459786203;122
2026-07-18T02:14:20.233;900351547467739248;122
2026-07-18T02:14:20.241;900351547475692293;122
2026-07-18T02:14:20.249;900351547483645338;122
2026-07-18T02:14:20.257;900351547491598383;122
2026-07-18T02:14:20.265;900351547499551429;122
2026-07-18T02:14:20.273;900351547507504474;122
2026-07-18T02:14:20.281;900351547515457519;122
2026-07-18T02:14:20.289;900351547523410564;122
2026-07-18T02:14:20.297;900351547531363610;122
2026-07-18T02:14:20.305;900351547539316655;122
2026-07-18T02:14:20.313;900351547547269700;122
2026-07-18T02:14:20.321;900351547555222745;122
2026-07-18T02:14:20.329;900351547563175790;122
2026-07-18T02:14:20.337;900351547571128836;122
2026-07-18T02:14:20.345;900351547579081881;123
2026-07-18T02:14:20.353;900351547587034926;123
2026-07-18T02:14:20.361;900351547594987971;123
2026-07-18T02:14:20.369;900351547602941017;124
2026-07-18T02:14:20.377;900351547610894062;124
2026-07-18T02:14:20.384;900351547618847107;125
2026-07-18T02:14:20.392;900351547626800152;125
2026-07-18T02:14:20.400;900351547634753197;126
2026-07-18T02:14:20.408;900351547642706243;126
2026-07-18T02:14:20.416;900351547650659288;127
2026-07-18T02:14:20.424;900351547658612333;128
2026-07-18T02:14:20.432;900351547666565378;128
2026-07-18T02:14:20.440;900351547674518424;129
2026-07-18T02:14:20.448;900351547682471469;130
2026-07-18T02:14:20.456;900351547690424514;131
2026-07-18T02:14:20.464;900351547698377559;131
2026-07-18T02:14:20.472;900351547706330604;132
2026-07-18T02:14:20.480;900351547714283650;133
2026-07-18T02:14:20.488;900351547722236695;134
2026-07-18T02:14:20.496;900351547730189740;135
2026-07-18T02:14:20.504;900351547738142785;135
2026-07-18T02:14:20.512;900351547746095831;136
2026-07-18T02:14:20.520;900351547754048876;137
2026-07-18T02:14:20.528;900351547762001921;137
2026-07-18T02:14:20.536;900351547769954966;138
2026-07-18T02:14:20.544;900351547777908011;138
2026-07-18T02:14:20.551;900351547785861057;139
2026-07-18T02:14:20.559;900351547793814102;139
2026-07-18T02:14:20.567;900351547801767147;140
2026-07-18T02:14:20.575;900351547809720192;140
2026-07-18T02:14:20.583;900351547817673237;140
2026-07-18T02:14:20.591;900351547825626283;140
2026-07-18T02:14:20.599;900351547833579328;140
2026-07-18T02:14:20.607;900351547841532373;140
2026-07-18T02:14:20.615;900351547849485418;140
2026-07-18T02:14:20.623;900351547857438464;139
2026-07-18T02:14:20.631;900351547865391509;139
2026-07-18T02:14:20.639;900351547873344554;138
2026-07-18T02:14:20.647;900351547881297599;138
2026-07-18T02:14:20.655;900351547889250644;137
2026-07-18T02:14:20.663;900351547897203690;136
2026-07-18T02:14:20.671;900351547905156735;135
2026-07-18T02:14:20.679;900351547913109780;134
2026-07-18T02:14:20.687;900351547921062825;133
2026-07-18T02:14:20.695;900351547929015871;131
2026-07-18T02:14:20.703;900351547936968916;130
2026-07-18T02:14:20.711;900351547944921961;128
2026-07-18T02:14:20.719;900351547952875006;127
2026-07-18T02:14:20.726;900351547960828051;125
2026-07-18T02:14:20.734;900351547968781097;123
2026-07-18T02:14:20.742;900351547976734142;121
2026-07-18T02:14:20.750;900351547984687187;119
2026-07-18T02:14:20.758;900351547992640232;117
2026-07-18T02:14:20.766;900351548000593278;115
2026-07-18T02:14:20.774;900351548008546323;113
2026-07-18T02:14:20.782;900351548016499368;110
2026-07-18T02:14:20.790;900351548024452413;108
2026-07-18T02:14:20.798;900351548032405458;106
2026-07-18T02:14:20.806;900351548040358504;103
2026-07-18T02:14:20.814;900351548048311549;101
2026-07-18T02:14:20.822;900351548056264594;98
2026-07-18T02:14:20.830;900351548064217639;96
2026-07-18T02:14:20.838;900351548072170685;94
2026-07-18T02:14:20.846;900351548080123730;91
2026-07-18T02:14:20.854;900351548088076775;89
2026-07-18T02:14:20.862;900351548096029820;87
2026-07-18T02:14:20.870;900351548103982865;84
2026-07-18T02:14:20.878;900351548111935911;82
2026-07-18T02:14:20.886;900351548119888956;80
2026-07-18T02:14:20.893;900351548127842001;78
2026-07-18T02:14:20.901;900351548135795046;76
2026-07-18T02:14:20.909;900351548143748092;74
2026-07-18T02:14:20.917;900351548151701137;73
2026-07-18T02:14:20.925;900351548159654182;71
2026-07-18T02:14:20.933;900351548167607227;69
2026-07-18T02:14:20.941;900351548175560272;68
2026-07-18T02:14:20.949;900351548183513318;67
2026-07-18T02:14:20.957;900351548191466363;65
2026-07-18T02:14:20.965;900351548199419408;64
2026-07-18T02:14:20.973;900351548207372453;63
2026-07-18T02:14:20.981;900351548215325499;63
2026-07-18T02:14:20.989;900351548223278544;62
2026-07-18T02:14:20.997;900351548231231589;62
2026-07-18T02:14:21.005;900351548239184634;61
2026-07-18T02:14:21.013;900351548247137679;61
2026-07-18T02:14:21.021;900351548255090725;61
2026-07-18T02:14:21.029;900351548263043770;61
2026-07-18T02:14:21.037;900351548270996815;61
2026-07-18T02:14:21.045;900351548278949860;62
2026-07-18T02:14:21.053;900351548286902906;62
2026-07-18T02:14:21.060;900351548294855951;63
2026-07-18T02:14:21.068;900351548302808996;64
2026-07-18T02:14:21.076;900351548310762041;65
2026-07-18T02:14:21.084;900351548318715086;66
2026-07-18T02:14:21.092;900351548326668132;67
2026-07-18T02:14:21.100;900351548334621177;68
2026-07-18T02:14:21.108;900351548342574222;69
2026-07-18T02:14:21.116;900351548350527267;71
2026-07-18T02:14:21.124;900351548358480313;72
2026-07-18T02:14:21.132;900351548366433358;74
2026-07-18T02:14:21.140;900351548374386403;76
2026-07-18T02:14:21.148;900351548382339448;77
2026-07-18T02:14:21.156;900351548390292493;79
2026-07-18T02:14:21.164;900351548398245539;81
2026-07-18T02:14:21.172;900351548406198584;83
2026-07-18T02:14:21.180;900351548414151629;85
2026-07-18T02:14:21.188;900351548422104674;86
2026-07-18T02:14:21.196;900351548430057720;88
2026-07-18T02:14:21.204;900351548438010765;90
2026-07-18T02:14:21.212;900351548445963810;92
2026-07-18T02:14:21.220;900351548453916855;94
2026-07-18T02:14:21.227;900351548461869900;96
2026-07-18T02:14:21.235;900351548469822946;98
2026-07-18T02:14:21.243;900351548477775991;99
2026-07-18T02:14:21.251;900351548485729036;101
2026-07-18T02:14:21.259;900351548493682081;103
2026-07-18T02:14:21.267;900351548501635127;105
2026-07-18T02:14:21.275;900351548509588172;106
2026-07-18T02:14:21.283;900351548517541217;108
2026-07-18T02:14:21.291;900351548525494262;109
2026-07-18T02:14:21.299;900351548533447307;110
2026-07-18T02:14:21.307;900351548541400353;112
2026-07-18T02:14:21.315;900351548549353398;113
2026-07-18T02:14:21.323;900351548557306443;114
2026-07-18T02:14:21.331;900351548565259488;115
2026-07-18T02:14:21.339;900351548573212533;116
2026-07-18T02:14:21.347;900351548581165579;117
2026-07-18T02:14:21.355;900351548589118624;118
2026-07-18T02:14:21.363;900351548597071669;119
2026-07-18T02:14:21.371;900351548605024714;119
2026-07-18T02:14:21.379;900351548612977760;120
2026-07-18T02:14:21.387;900351548620930805;120
2026-07-18T02:14:21.395;900351548628883850;121
2026-07-18T02:14:21.402;900351548636836895;121
2026-07-18T02:14:21.410;900351548644789940;121
2026-07-18T02:14:21.418;900351548652742986;122
2026-07-18T02:14:21.426;900351548660696031;122
2026-07-18T02:14:21.434;900351548668649076;122
2026-07-18T02:14:21.442;900351548676602121;122
2026-07-18T02:14:21.450;900351548684555167;122
2026-07-18T02:14:21.458;900351548692508212;122
2026-07-18T02:14:21.466;900351548700461257;122
2026-07-18T02:14:21.474;900351548708414302;122
2026-07-18T02:14:21.482;900351548716367347;122
2026-07-18T02:14:21.490;900351548724320393;122
2026-07-18T02:14:21.498;900351548732273438;122
2026-07-18T02:14:21.506;900351548740226483;122
2026-07-18T02:14:21.514;900351548748179528;122
2026-07-18T02:14:21.522;900351548756132574;122
2026-07-18T02:14:21.530;900351548764085619;122
2026-07-18T02:14:21.538;900351548772038664;122
2026-07-18T02:14:21.546;900351548779991709;122
2026-07-18T02:14:21.554;900351548787944754;122
2026-07-18T02:14:21.562;900351548795897800;122
2026-07-18T02:14:21.569;900351548803850845;122
2026-07-18T02:14:21.577;900351548811803890;123
2026-07-18T02:14:21.585;900351548819756935;123
2026-07-18T02:14:21.593;900351548827709981;123
2026-07-18T02:14:21.601;900351548835663026;123
2026-07-18T02:14:21.609;900351548843616071;124
2026-07-18T02:14:21.617;900351548851569116;124
2026-07-18T02:14:21.625;900351548859522161;125
2026-07-18T02:14:21.633;900351548867475207;125
2026-07-18T02:14:21.641;900351548875428252;126
2026-07-18T02:14:21.649;900351548883381297;126
2026-07-18T02:14:21.657;900351548891334342;127
2026-07-18T02:14:21.665;900351548899287388;127
2026-07-18T02:14:21.673;900351548907240433;128
2026-07-18T02:14:21.681;900351548915193478;129
2026-07-18T02:14:21.689;900351548923146523;130
2026-07-18T02:14:21.697;900351548931099568;130
2026-07-18T02:14:21.705;900351548939052614;131
2026-07-18T02:14:21.713;900351548947005659;132
2026-07-18T02:14:21.721;900351548954958704;133
2026-07-18T02:14:21.729;900351548962911749;134
2026-07-18T02:14:21.736;900351548970864795;134
2026-07-18T02:14:21.744;900351548978817840;135
2026-07-18T02:14:21.752;900351548986770885;136
2026-07-18T02:14:21.760;900351548994723930;137
2026-07-18T02:14:21.768;900351549002676975;137
2026-07-18T02:14:21.776;900351549010630021;138
2026-07-18T02:14:21.784;900351549018583066;138
2026-07-18T02:14:21.792;900351549026536111;139
2026-07-18T02:14:21.800;900351549034489156;139
2026-07-18T02:14:21.808;900351549042442202;140
2026-07-18T02:14:21.816;900351549050395247;140
2026-07-18T02:14:21.824;900351549058348292;140
2026-07-18T02:14:21.832;900351549066301337;141
2026-07-18T02:14:21.840;900351549074254382;141
2026-07-18T02:14:21.848;900351549082207428;141
2026-07-18T02:14:21.856;900351549090160473;141
2026-07-18T02:14:21.864;900351549098113518;140
2026-07-18T02:14:21.872;900351549106066563;140
2026-07-18T02:14:21.880;900351549114019609;140
2026-07-18T02:14:21.888;900351549121972654;139
2026-07-18T02:14:21.896;900351549129925699;139
2026-07-18T02:14:21.904;900351549137878744;138
2026-07-18T02:14:21.911;900351549145831789;137
2026-07-18T02:14:21.919;900351549153784835;136
